n_packets,FlowID,SourceAddress,DestinationAddress,TxBytes,RxBytes,TxPackets,RxPackets,start time, stop time, duration, Throughput_Mbps,OfferedLoad_Mbps,QueueLen_pkts,MeanDelay_ms
158,4,10.1.1.2,10.1.1.1,480,48,10,1,1.032797,1.032797,0.000000,0.000000,1.294336,98.139535,9.000000
158,5,10.1.1.3,10.1.1.2,30,30,1,1,1.072343,1.072343,0.000000,0.000000,1.294336,98.139535,30.000000
159,1,10.1.1.2,10.1.1.1,3179144,61016,3022,58,1.011233,1.870006,0.858774,0.568401,1.302528,101.725581,248.000000
159,2,10.1.1.3,10.1.1.1,3177040,30508,3020,29,1.155035,1.847857,0.692821,0.352275,1.302528,101.725581,393.000000
159,3,10.1.1.2,10.1.1.3,1728,48,41,1,1.031318,1.031318,0.000000,0.000000,1.302528,101.725581,13.000000
159,4,10.1.1.2,10.1.1.1,528,48,11,1,1.029711,1.029711,0.000000,0.000000,1.302528,101.725581,11.000000
159,5,10.1.1.3,10.1.1.2,30,30,1,1,1.073003,1.073003,0.000000,0.000000,1.302528,101.725581,41.000000
160,1,10.1.1.2,10.1.1.1,3198080,246168,3040,234,1.014197,2.958407,1.944210,1.012928,1.310720,98.688372,77.000000
160,2,10.1.1.3,10.1.1.1,3197028,29456,3039,28,2.077038,2.897963,0.820925,0.287052,1.310720,98.688372,456.000000
160,3,10.1.1.2,10.1.1.3,1608,48,38,1,1.032929,1.032929,0.000000,0.000000,1.310720,98.688372,17.000000
160,4,10.1.1.2,10.1.1.1,528,48,11,1,1.031343,1.031343,0.000000,0.000000,1.310720,98.688372,15.000000
160,5,10.1.1.3,10.1.1.2,30,30,1,1,2.044064,2.044064,0.000000,0.000000,1.310720,98.688372,1011.000000
161,1,10.1.1.2,10.1.1.1,3219120,57860,3060,55,1.042361,1.848147,0.805786,0.574446,1.318912,102.502326,270.000000
161,2,10.1.1.1,10.1.1.2,48,48,1,1,1.007249,1.007249,0.000000,0.000000,1.318912,102.502326,5.000000
161,3,10.1.1.3,10.1.1.1,3217016,24196,3058,23,1.183437,1.820776,0.637339,0.303713,1.318912,102.502326,365.000000
161,4,10.1.1.2,10.1.1.3,23368,48,582,1,1.044008,1.044008,0.000000,0.000000,1.318912,102.502326,32.000000
161,5,10.1.1.2,10.1.1.1,528,48,11,1,1.056979,1.056979,0.000000,0.000000,1.318912,102.502326,45.000000
161,6,10.1.1.3,10.1.1.2,30,30,1,1,1.068310,1.068310,0.000000,0.000000,1.318912,102.502326,24.000000
162,1,10.1.1.2,10.1.1.1,3238056,75744,3078,72,1.010213,1.947240,0.937027,0.646675,1.327104,97.953488,268.000000
162,2,10.1.1.3,10.1.1.1,3237004,38924,3077,37,1.135248,1.958284,0.823036,0.378346,1.327104,97.953488,408.000000
162,3,10.1.1.2,10.1.1.3,1160,88,27,2,1.039662,1.974475,0.934813,0.000753,1.327104,97.953488,20.000000
162,4,10.1.1.2,10.1.1.1,480,48,10,1,1.038115,1.038115,0.000000,0.000000,1.327104,97.953488,15.000000
162,5,10.1.1.3,10.1.1.2,30,30,1,1,1.057526,1.057526,0.000000,0.000000,1.327104,97.953488,17.000000
163,1,10.1.1.2,10.1.1.1,3259096,56808,3098,54,1.015349,1.834811,0.819462,0.554588,1.335296,97.348837,249.000000
163,2,10.1.1.3,10.1.1.1,3256992,21040,3096,20,1.251998,1.801619,0.549621,0.306247,1.335296,97.348837,394.000000
163,3,10.1.1.2,10.1.1.3,2824,88,69,2,1.036923,1.850966,0.814043,0.000865,1.335296,97.348837,20.000000
163,4,10.1.1.2,10.1.1.1,384,48,8,1,1.038329,1.038329,0.000000,0.000000,1.335296,97.348837,16.000000
163,5,10.1.1.3,10.1.1.2,30,30,1,1,1.102947,1.102947,0.000000,0.000000,1.335296,97.348837,66.000000
163,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.335296,97.348837,0.000000
164,1,10.1.1.2,10.1.1.1,3278032,104148,3116,99,1.021934,2.099547,1.077613,0.773176,1.343488,96.716279,142.000000
164,2,10.1.1.3,10.1.1.1,3276980,28404,3115,27,1.334263,2.115994,0.781731,0.290678,1.343488,96.716279,375.000000
164,3,10.1.1.2,10.1.1.3,3432,88,84,2,1.267318,2.132464,0.865146,0.000814,1.343488,96.716279,18.000000
164,4,10.1.1.2,10.1.1.1,432,48,9,1,1.265611,1.265611,0.000000,0.000000,1.343488,96.716279,9.000000
164,5,10.1.1.3,10.1.1.2,30,30,1,1,1.290505,1.290505,0.000000,0.000000,1.343488,96.716279,23.000000
165,1,10.1.1.2,10.1.1.1,3299072,57860,3136,55,1.008293,1.855206,0.846913,0.546550,1.351680,97.632558,237.000000
165,2,10.1.1.3,10.1.1.1,3296968,28404,3134,27,1.139896,1.833376,0.693480,0.327669,1.351680,97.632558,363.000000
165,3,10.1.1.2,10.1.1.3,2200,88,53,2,1.051087,1.870592,0.819505,0.000859,1.351680,97.632558,33.000000
165,4,10.1.1.2,10.1.1.1,480,48,10,1,1.036970,1.036970,0.000000,0.000000,1.351680,97.632558,10.000000
165,5,10.1.1.3,10.1.1.2,30,30,1,1,1.072459,1.072459,0.000000,0.000000,1.351680,97.632558,21.000000
165,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.351680,97.632558,0.000000
166,1,10.1.1.2,10.1.1.1,3319060,63120,3155,60,1.008421,1.865898,0.857477,0.588891,1.359872,103.734884,233.000000
166,2,10.1.1.3,10.1.1.1,3316956,28404,3153,27,1.113290,1.849372,0.736081,0.308705,1.359872,103.734884,380.000000
166,3,10.1.1.2,10.1.1.3,2208,48,53,1,1.039972,1.039972,0.000000,0.000000,1.359872,103.734884,13.000000
166,4,10.1.1.2,10.1.1.1,528,48,11,1,1.038445,1.038445,0.000000,0.000000,1.359872,103.734884,11.000000
166,5,10.1.1.3,10.1.1.2,30,30,1,1,1.052053,1.052053,0.000000,0.000000,1.359872,103.734884,12.000000
166,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.359872,103.734884,0.000000
167,1,10.1.1.2,10.1.1.1,3337996,236700,3173,225,1.010441,2.847166,1.836725,1.030966,1.368064,93.106977,70.000000
167,2,10.1.1.3,10.1.1.1,3336944,27352,3172,26,2.127430,2.797746,0.670316,0.326437,1.368064,93.106977,424.000000
167,3,10.1.1.2,10.1.1.3,3144,88,77,2,1.054505,2.857972,1.803467,0.000390,1.368064,93.106977,26.000000
167,4,10.1.1.2,10.1.1.1,384,48,8,1,1.028925,1.028925,0.000000,0.000000,1.368064,93.106977,11.000000
167,5,10.1.1.3,10.1.1.2,30,30,1,1,2.065912,2.065912,0.000000,0.000000,1.368064,93.106977,1011.000000
167,6,10.1.1.1,10.1.1.2,48,0,1,0,0.000000,0.000000,0.000000,0.000000,1.368064,93.106977,0.000000
168,1,10.1.1.2,10.1.1.1,3357984,99940,3192,95,1.015590,2.016970,1.001380,0.798419,1.376256,102.572093,118.000000
168,2,10.1.1.3,10.1.1.1,3356932,24196,3191,23,1.356483,2.033436,0.676953,0.285940,1.376256,102.572093,342.000000
168,3,10.1.1.2,10.1.1.3,528,48,11,1,1.272851,1.272851,0.000000,0.000000,1.376256,102.572093,16.000000
168,4,10.1.1.2,10.1.1.1,528,48,11,1,1.263545,1.263545,0.000000,0.000000,1.376256,102.572093,6.000000
168,5,10.1.1.3,10.1.1.2,30,30,1,1,1.295918,1.295918,0.000000,0.000000,1.376256,102.572093,23.000000
169,1,10.1.1.2,10.1.1.1,3377972,77848,3211,74,1.010293,1.941779,0.931486,0.668592,1.384448,98.241860,239.000000
169,2,10.1.1.3,10.1.1.1,3376920,25248,3210,24,1.221340,1.892379,0.671039,0.301002,1.384448,98.241860,421.000000
169,3,10.1.1.2,10.1.1.3,1160,88,27,2,1.044065,1.957146,0.913081,0.000771,1.384448,98.241860,18.000000
169,4,10.1.1.2,10.1.1.1,480,48,10,1,1.042498,1.042498,0.000000,0.000000,1.384448,98.241860,14.000000
169,5,10.1.1.3,10.1.1.2,30,30,1,1,1.111615,1.111615,0.000000,0.000000,1.384448,98.241860,67.000000
170,1,10.1.1.2,10.1.1.1,3397960,73640,3230,70,1.017281,1.957996,0.940715,0.626247,1.392640,98.162791,237.000000
170,2,10.1.1.3,10.1.1.1,3396908,26300,3229,25,1.154303,1.869762,0.715459,0.294077,1.392640,98.162791,376.000000
170,3,10.1.1.2,10.1.1.3,3584,208,88,5,1.040814,1.964852,0.924038,0.001801,1.392640,98.162791,18.000000
170,4,10.1.1.2,10.1.1.1,384,48,8,1,1.047903,1.047903,0.000000,0.000000,1.392640,98.162791,21.000000
170,5,10.1.1.3,10.1.1.2,30,30,1,1,1.066447,1.066447,0.000000,0.000000,1.392640,98.162791,25.000000
170,6,10.1.1.1,10.1.1.2,96,0,2,0,0.000000,0.000000,0.000000,0.000000,1.392640,98.162791,0.000000
171,1,10.1.1.2,10.1.1.1,3419000,85212,3250,81,1.008381,1.983564,0.975182,0.699045,1.400832,108.404651,258.000000
171,2,10.1.1.3,10.1.1.1,3416896,28404,3248,27,1.142969,1.961474,0.818506,0.277618,1.400832,108.404651,380.000000
171,3,10.1.1.2,10.1.1.3,888,48,20,1,1.052625,1.052625,0.000000,0.000000,1.400832,108.404651,26.000000
171,4,10.1.1.2,10.1.1.1,528,48,11,1,1.038507,1.038507,0.000000,0.000000,1.400832,108.404651,12.000000
171,5,10.1.1.3,10.1.1.2,30,30,1,1,1.071339,1.071339,0.000000,0.000000,1.400832,108.404651,18.000000
172,1,10.1.1.2,10.1.1.1,3438988,117824,3269,112,1.020290,2.170182,1.149892,0.819722,1.409024,97.362791,157.000000
172,2,10.1.1.3,10.1.1.1,3436884,30508,3267,29,1.358153,2.158254,0.800101,0.305041,1.409024,97.362791,444.000000
172,3,10.1.1.2,10.1.1.3,3832,88,94,2,1.274103,2.185488,0.911386,0.000772,1.409024,97.362791,22.000000
172,4,10.1.1.2,10.1.1.1,432,48,9,1,1.272476,1.272476,0.000000,0.000000,1.409024,97.362791,14.000000
